id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
648,2.16273e-25,1.05495e-20,0.0,2.56439e-10,0.0,0.0,6.42663e-17,4.2606e-07,0.000695252,4.49636e-27,2.38547e-12,2.44869e-08,0.303745,4.26336e-08,1.19647e-07,4.59993e-37,7.24244e-16,1.15712e-13,0.0,0.00766747,5.71816e-11,0.0,1.24842e-22,0.0,0.0,0.0,4.79621e-06,5.19342e-37,6.84493e-29,4.38129e-20,2.26906e-34,1.93879e-20,1.12162e-17,2.88322e-25,6.82702e-36,0.0,4.04052e-17,0.0,4.05218e-30,0.0,0.0,0.0345885,0.0,1.49193e-18,9.9511e-25,5.61147e-22,1.96823e-12,0.408821,3.26176e-05,4.62729e-24,2.70665e-15,4.02769e-12,5.6326e-11,7.45479e-07,8.25474e-21,5.75223e-10,4.38649e-27,2.347e-20,9.45246e-13,3.58399e-31,3.06743e-17,0.0,2.03108e-20,0.0,4.24156e-13,2.48569e-23,1.7721e-34,0.0,5.46477e-25,6.38905e-21,2.06746e-28,4.81582e-27,0.0,3.90125e-34,4.78115e-18,1.61681e-30,0.0,9.72664e-23,3.13805e-30,0.000127191,2.38901e-20,2.66124e-21,5.61501e-33,5.7393e-16,0.0951524,9.28351e-19,9.577e-17,3.89194e-28,0.0,0.0,1.31104e-29,3.7654e-28,2.3066e-13,6.54803e-11,0.149154,4.4661e-11,3.28627e-18,0.0,9.40666e-06
650,5.72903e-10,7.24785e-15,4.47735e-10,0.333605,4.2954e-10,5.67412e-15,6.70486e-21,2.7018e-10,3.11261e-14,2.13926e-34,0.0032245,1.44981e-38,2.74686e-11,2.97964e-28,0.0,1.13483e-23,2.9553e-12,1.05967e-22,1.61244e-29,7.78461e-25,2.10036e-14,6.93791e-09,2.97177e-12,0.000102678,7.9236e-06,3.16422e-09,0.000187729,9.48243e-20,5.56332e-07,6.04689e-11,1.44502e-07,0.00113724,1.81627e-06,2.10893e-16,4.09465e-07,3.18545e-20,3.38134e-10,1.03383e-09,0.00125591,7.73025e-06,2.79912e-14,5.48893e-29,9.91783e-16,8.62431e-07,9.60207e-21,1.0719e-21,0.0019779,6.55666e-38,0.0,9.5931e-22,2.17513e-10,0.0352393,1.88218e-08,5.51517e-09,0.0015521,7.04721e-08,8.0751e-10,9.85462e-23,2.02933e-15,6.89925e-20,1.39147e-16,3.69637e-21,1.46933e-11,3.59702e-27,0.50493,0.110139,1.22819e-19,1.3295e-21,8.29574e-05,1.05874e-06,2.79913e-07,9.59919e-14,5.67018e-24,2.75929e-13,8.17125e-08,5.78513e-11,1.78313e-11,6.63466e-15,5.03635e-21,1.30242e-08,5.04624e-18,2.54231e-07,1.74582e-18,2.91933e-10,1.4174e-09,0.00637277,3.90783e-09,3.24431e-09,2.23178e-26,0.0,1.37817e-05,2.65819e-32,7.03824e-06,8.88063e-21,1.06572e-09,1.27028e-36,0.000150499,1.84916e-16,5.2651e-12
653,0.0,0.0,5.05002e-36,7.31484e-25,0.0,3.70055e-20,5.22529e-15,8.51279e-17,1.97844e-32,0.0,4.30267e-15,0.0,0.0,0.0,0.0,0.0,5.2359e-35,3.26042e-09,0.0,0.0,0.0,0.0,2.69668e-11,0.0,0.0,0.0,5.82858e-26,4.1146e-19,1.03263e-18,0.0,1.87219e-29,4.1695e-22,0.0,0.0,2.56418e-30,0.0,1.30311e-23,0.0,0.0,0.0,0.0,0.0,2.14523e-20,8.44311e-06,0.0958058,3.91833e-30,6.75998e-09,0.0,0.0,1.63466e-22,9.82421e-07,1.08859e-09,6.12526e-05,3.64177e-11,6.81216e-22,4.62883e-20,7.56622e-08,0.612957,0.00507514,5.07227e-13,2.6747e-07,0.0,2.34209e-08,6.79454e-13,8.14259e-21,4.07747e-35,3.68283e-07,4.83123e-21,3.92451e-15,4.32425e-05,8.42798e-17,8.7754e-06,1.84608e-37,9.25111e-13,9.76185e-27,1.16574e-31,3.18396e-31,0.129268,1.54584e-07,4.02806e-26,8.03296e-05,5.53489e-05,2.35634e-11,0.0423131,0.0,0.0,0.114319,1.59105e-17,4.40504e-24,0.0,5.00485e-27,0.0,1.18495e-06,6.36423e-21,1.01393e-32,0.0,1.13286e-06,1.05263e-32,0.0
655,2.70907e-09,1.23678e-27,4.4296e-12,0.000267142,2.16397e-05,8.89835e-15,2.72816e-25,1.50088e-11,5.38774e-19,0.0,0.0523895,0.0,3.17565e-18,8.86608e-37,0.0,1.17716e-31,4.47139e-11,1.7339e-23,2.59036e-19,0.0,2.20102e-22,9.45956e-12,6.83396e-15,4.75217e-09,3.45137e-06,5.82354e-16,7.55791e-07,1.08809e-13,1.53768e-08,3.52621e-20,3.13131e-10,5.44207e-07,3.51031e-15,1.33609e-26,3.16734e-09,9.61913e-20,2.29736e-16,4.38066e-23,1.95805e-12,1.72706e-11,5.10437e-22,0.0,7.18331e-15,0.000201232,2.72423e-17,5.58243e-30,0.000132382,0.0,0.0,1.17738e-16,1.65957e-12,0.0360955,9.60678e-10,7.50179e-12,0.458489,1.84542e-13,4.71908e-09,2.4718e-21,1.46425e-14,3.93775e-22,2.87584e-13,1.0568e-15,9.08221e-08,3.85358e-25,0.294069,0.136724,6.22204e-17,4.2546e-23,0.00314213,1.50997e-05,1.44247e-08,3.00655e-13,2.07307e-26,5.37393e-10,7.10474e-05,3.89024e-05,1.57611e-09,4.7213e-13,1.91877e-21,5.37586e-15,2.10248e-19,1.33097e-06,3.64525e-19,2.13656e-10,3.69217e-19,2.43763e-06,5.41939e-08,2.16535e-11,2.38351e-21,1.48213e-30,0.0142506,4.62455e-31,0.000459975,1.71507e-21,2.16805e-16,0.0,0.00362372,7.63425e-10,9.02507e-26
658,1.12101e-29,0.0,8.13124e-16,1.26645e-11,3.60877e-22,2.63491e-11,5.17874e-22,3.49219e-14,1.51926e-27,0.0,5.54037e-05,0.0,8.98321e-31,0.0,0.0,1.82626e-33,5.88011e-20,1.34322e-18,8.22925e-23,0.0,0.0,8.05062e-24,3.28398e-11,1.97262e-33,1.46348e-15,1.56292e-33,6.83712e-15,1.87639e-10,2.59796e-08,2.7365e-30,2.90534e-13,2.04787e-10,2.70336e-28,8.6458e-36,1.52017e-12,4.77697e-23,5.05845e-19,0.0,1.62944e-36,8.03702e-26,1.74528e-31,0.0,4.33933e-11,0.199989,3.69889e-08,2.21401e-31,0.000256337,0.0,0.0,6.92502e-17,7.49636e-09,0.00800746,8.49205e-07,4.75437e-12,1.73762e-05,1.13122e-16,0.000343147,7.33424e-12,3.52959e-09,9.67821e-16,4.61661e-09,5.57461e-17,0.000114949,3.75952e-15,7.73243e-07,2.7019e-11,2.56233e-08,6.96563e-18,0.00238982,0.153724,1.40852e-07,1.67381e-06,2.48012e-25,1.54771e-05,4.54987e-11,8.80973e-11,2.01456e-11,2.44961e-05,6.43706e-13,1.24129e-21,3.25288e-12,0.0308002,2.59701e-12,5.5397e-05,1.37258e-34,1.29264e-25,0.00951929,3.83021e-10,7.4259e-15,2.95904e-32,4.37002e-07,0.0,0.0132359,8.67066e-23,3.07434e-26,0.0,0.581448,1.32983e-12,0.0
659,0.0,0.0,6.74242e-28,3.12651e-10,0.0,1.17749e-23,0.000734554,9.37447e-11,2.08767e-11,0.0,1.64723e-16,2.65598e-34,3.02903e-09,6.41016e-13,4.28424e-35,8.0338e-14,6.80743e-32,6.93694e-10,0.0,2.34307e-17,1.78406e-38,0.0,4.56913e-06,0.0,1.26258e-37,0.0,1.05042e-12,0.0,1.63646e-14,1.18053e-08,1.04482e-19,7.62093e-10,3.75696e-11,4.24059e-10,4.5446e-22,0.0,0.00400728,5.69217e-35,1.78246e-32,7.75161e-33,6.11381e-24,8.35143e-38,3.92021e-26,4.33172e-15,1.56554e-18,0.000473679,1.52098e-05,1.39238e-26,0.0,2.39749e-37,0.00673625,3.18191e-09,0.00539377,0.0422358,3.02398e-26,0.856495,7.56067e-14,1.16944e-11,3.84543e-09,5.75965e-11,5.26494e-20,0.0,6.65154e-22,2.1472e-26,4.29434e-16,1.23132e-28,1.27327e-21,1.33222e-20,5.08335e-20,1.50653e-11,6.07197e-14,3.09205e-12,1.93456e-31,4.113e-26,5.12448e-31,0.0,3.03702e-36,1.10019e-12,1.94747e-12,0.0838245,1.08517e-05,2.16123e-10,2.13075e-14,1.71033e-05,2.53563e-06,7.10286e-33,8.20699e-09,3.86162e-12,0.0,0.0,4.03088e-33,0.0,4.67213e-13,2.70981e-17,4.87933e-05,0.0,1.73921e-12,0.0,1.02745e-21
665,0.0,0.0,1.21145e-24,7.9541e-10,0.0,2.49945e-17,3.40527e-09,8.51507e-08,2.01331e-15,0.0,2.34654e-07,0.0,2.73829e-17,1.35387e-25,0.0,2.62983e-25,7.53431e-22,1.00768e-07,0.0,0.0,0.0,1.4662e-38,7.33154e-07,0.0,2.08095e-29,0.0,6.06565e-11,1.20158e-20,1.30872e-11,2.01913e-21,2.29e-18,2.22513e-10,4.9978e-22,3.13033e-25,2.46541e-19,0.0,1.12134e-10,0.0,0.0,2.42753e-35,1.39267e-32,0.0,2.48336e-18,0.000185886,4.02861e-07,6.29226e-17,0.0202686,0.0,0.0,2.09805e-20,0.00872674,0.00333747,0.53151,0.00330737,1.42085e-13,3.74374e-07,6.34949e-07,3.14621e-05,0.00434977,2.14435e-11,4.85726e-08,1.54766e-35,3.03062e-08,1.02412e-17,1.70558e-09,5.59463e-20,2.97565e-11,1.08345e-18,4.22641e-10,0.00100008,1.24833e-10,1.67228e-06,2.45923e-30,2.81051e-13,2.876e-17,1.13955e-24,1.51364e-24,0.000222332,2.53318e-09,1.5235e-09,8.70597e-05,0.00124669,2.89689e-11,0.288173,1.36538e-19,2.23296e-30,0.13522,5.62069e-11,1.23148e-27,0.0,6.97026e-19,0.0,0.00149906,1.00463e-13,5.31222e-13,0.0,0.000831043,6.90717e-29,0.0
666,0.0,0.0,6.52342e-22,1.53341e-24,6.0738e-35,1.32381e-10,1.69986e-28,2.52735e-23,0.0,0.0,4.48497e-11,0.0,0.0,0.0,0.0,0.0,8.64518e-32,9.82492e-22,2.82092e-21,0.0,0.0,2.02797e-36,2.84035e-14,0.0,5.57126e-25,0.0,7.3804e-29,1.01456e-06,4.44472e-12,0.0,5.45569e-20,3.25768e-19,0.0,0.0,7.26452e-19,7.90646e-26,1.79475e-30,0.0,0.0,0.0,0.0,0.0,1.63733e-09,0.28897,0.0056954,0.0,2.22129e-09,0.0,0.0,1.0942e-18,3.00708e-12,1.04319e-07,1.69287e-10,3.75079e-20,7.18863e-11,8.86484e-29,0.00649416,1.12673e-08,6.69122e-10,4.24354e-16,1.38533e-08,2.42355e-15,0.00094732,1.27061e-08,8.00083e-16,2.40397e-22,0.00952495,1.28341e-17,2.36659e-05,0.431662,1.34392e-10,0.000255872,4.09277e-28,0.0254258,1.66342e-18,1.74728e-14,3.72985e-13,0.0494301,2.13074e-10,5.35032e-38,2.15037e-12,0.078447,9.70699e-11,2.40613e-05,0.0,0.0,0.0435273,7.25079e-14,1.16313e-07,1.2117e-32,2.64646e-11,0.0,0.000108102,3.07712e-31,0.0,0.0,0.0594637,1.30874e-12,0.0
668,0.000142943,1.09561e-06,0.0,2.41777e-13,1.37575e-10,0.0,1.40062e-38,5.74182e-16,6.36763e-15,0.984876,3.0382e-12,9.38684e-20,1.00654e-11,5.81922e-28,9.84725e-26,0.0,6.31821e-11,4.7436e-32,1.75063e-29,6.46708e-17,0.0146188,9.41613e-38,7.75765e-37,7.10129e-17,4.66474e-28,0.0,2.22701e-09,2.99822e-32,1.89317e-33,2.06424e-31,1.00266e-35,8.09833e-26,5.74363e-24,0.0,2.97081e-35,0.0,7.26515e-32,5.58801e-32,3.02449e-19,9.58284e-34,0.0,0.000359737,0.0,3.43442e-22,8.60895e-36,0.0,1.64092e-20,1.67764e-17,5.12415e-08,5.07348e-22,2.88801e-30,1.27589e-16,2.24683e-24,3.84838e-21,4.36117e-14,1.49408e-24,4.83929e-34,1.08155e-37,1.44373e-26,0.0,4.60171e-24,0.0,1.86304e-22,0.0,8.51116e-12,1.16771e-13,0.0,0.0,7.40384e-24,3.57132e-27,1.41064e-33,6.4259e-38,0.0,9.06195e-35,1.01453e-10,2.08917e-15,5.6186e-36,6.07419e-34,0.0,8.48118e-19,0.0,7.57387e-29,0.0,5.72234e-29,3.39185e-13,1.06834e-06,1.48546e-26,5.76331e-36,0.0,5.6458e-31,1.38289e-19,4.13306e-16,1.12274e-17,1.94541e-22,5.15735e-14,1.96581e-17,3.51769e-22,2.72337e-26,8.93486e-08
670,3.29406e-25,1.82626e-30,6.48673e-18,0.0119657,2.1803e-30,7.51952e-17,1.19324e-09,1.40886e-05,1.08017e-08,0.0,0.000110521,5.63528e-32,4.36151e-07,1.47552e-17,0.0,2.2933e-19,7.05938e-16,3.96504e-11,0.0,1.22044e-21,3.91917e-23,3.68009e-25,7.22542e-07,1.19501e-25,1.85235e-19,8.91017e-28,0.000262169,4.15757e-23,1.11223e-08,4.98234e-10,2.04496e-12,6.79777e-05,1.07922e-08,4.39379e-14,3.18745e-13,1.28676e-32,1.57341e-05,1.5248e-25,1.40414e-18,6.67405e-20,2.25831e-20,2.36903e-33,3.25803e-18,7.5256e-06,1.13906e-13,2.07197e-12,0.617276,4.42018e-32,0.0,1.07653e-21,0.00164006,0.174971,0.0799026,0.0789442,1.14873e-09,0.0239577,2.32741e-08,8.23759e-12,7.74559e-07,3.19407e-13,1.144e-11,3.78471e-33,1.51301e-10,5.46999e-23,0.000278795,2.71939e-11,4.08301e-16,3.25358e-19,2.40221e-08,4.66149e-05,2.24068e-08,1.9395e-09,6.44649e-27,4.28975e-15,4.41101e-13,4.58481e-21,1.29113e-20,5.23967e-09,1.88726e-13,0.00849836,2.42363e-08,4.79535e-05,1.08293e-13,0.000785258,2.86918e-06,1.11074e-14,0.000229081,9.32931e-09,1.09272e-30,0.0,1.79416e-14,0.0,0.0003799,3.11332e-13,0.00018512,5.33258e-33,0.000408921,6.07104e-27,1.65535e-16
674,0.0,0.0,1.02342e-24,6.99495e-08,0.0,4.46617e-20,6.15082e-05,5.80413e-08,9.78864e-11,0.0,3.27797e-11,9.31214e-36,1.02032e-09,1.53599e-15,0.0,1.11234e-16,1.21641e-25,3.12382e-08,0.0,2.08889e-24,1.33751e-36,7.21686e-38,2.3602e-05,0.0,6.74995e-32,0.0,8.79316e-10,3.29777e-31,6.13801e-12,3.80346e-11,2.25283e-17,3.03565e-08,1.41231e-12,1.2986e-13,3.74945e-19,0.0,0.000218991,3.23647e-37,1.44341e-31,9.39405e-31,8.242e-25,0.0,5.23758e-22,7.70589e-10,1.14846e-13,1.4909e-07,0.0060308,9.18356e-35,0.0,2.48108e-29,0.0749037,2.16368e-05,0.37765,0.377344,2.19568e-19,0.149356,3.21396e-10,8.44309e-09,5.39096e-06,2.14357e-10,2.06183e-14,0.0,1.69747e-15,1.25004e-22,1.68143e-11,9.28177e-23,4.63816e-17,5.89858e-19,1.11476e-14,1.71626e-07,2.70882e-11,2.72818e-09,1.25693e-29,4.04499e-20,1.41028e-23,3.76415e-35,5.73548e-30,7.30367e-09,1.01339e-10,0.00922294,0.000100531,8.67584e-07,1.79361e-12,0.0050126,1.62206e-08,2.09499e-28,3.75023e-05,2.29265e-10,5.18474e-37,0.0,1.30736e-25,0.0,4.22456e-08,1.95637e-14,9.27989e-06,0.0,6.62516e-08,0.0,9.46548e-25
679,1.36923e-08,0.00114826,5.9053e-29,7.2653e-07,1.13604e-15,1.09586e-33,1.63819e-27,5.38638e-12,1.716e-10,3.45729e-09,1.83595e-09,2.99511e-19,2.85765e-06,7.23949e-21,3.85469e-23,2.45044e-37,4.08701e-12,4.65815e-26,6.66069e-37,8.13245e-08,0.0101531,1.23852e-27,3.17643e-25,1.76325e-12,2.04963e-21,3.82678e-28,1.18857e-05,2.00328e-31,7.56919e-23,6.02403e-18,2.56684e-24,1.27251e-15,2.52187e-12,2.47309e-24,2.28539e-24,0.0,2.854e-19,8.00149e-18,4.57978e-10,5.69143e-22,4.89292e-30,0.60236,8.26335e-35,1.71285e-17,5.59328e-31,2.16618e-29,7.31823e-13,3.54429e-11,4.01032e-10,1.86655e-24,2.02465e-20,6.99284e-11,1.82709e-16,1.51873e-13,3.36315e-12,5.88254e-14,3.56123e-25,4.06708e-31,2.3267e-21,8.31502e-35,3.62054e-22,0.0,3.35087e-20,0.0,8.69778e-08,2.41114e-10,3.34252e-35,0.0,4.84998e-18,7.6295e-20,4.12832e-23,1.71523e-28,0.0,7.255e-29,1.05623e-11,2.7797e-18,2.91801e-29,6.35963e-27,2.32618e-35,5.55417e-10,1.18295e-28,8.63969e-21,1.80351e-34,8.55455e-21,3.75688e-05,0.000170231,7.5867e-20,1.40412e-24,0.0,0.0,3.34013e-17,4.51967e-23,8.25592e-14,8.37397e-20,3.51534e-07,1.37465e-18,3.59045e-16,8.76233e-28,0.386115
683,0.0,0.0,0.000634239,1.29692e-10,0.0,2.75943e-08,1.56313e-15,6.3215e-25,5.60322e-31,0.0,8.05208e-20,0.0,3.05014e-27,0.0,0.0,5.0143e-05,0.0,1.39473e-29,0.0,0.0,0.0,2.0607e-08,0.000448976,1.76427e-24,2.1299e-13,0.00518066,1.24735e-21,1.04082e-37,0.0911685,0.000227349,0.234375,0.160139,1.63722e-05,3.37236e-05,0.0387875,1.29057e-16,0.0107631,2.10669e-07,3.57461e-12,0.00917259,0.341229,0.0,3.52053e-10,8.17705e-16,1.71677e-27,1.08132e-08,1.26559e-06,0.0,0.0,0.0,4.58831e-07,2.0899e-10,2.02654e-10,1.58552e-13,3.06238e-22,5.60476e-06,2.91635e-07,1.45137e-25,1.9262e-23,5.40553e-08,5.61837e-33,6.02642e-35,8.17782e-27,2.15358e-20,1.7664e-15,8.46598e-19,1.14561e-18,2.16149e-09,1.09834e-11,1.40519e-08,0.0391011,2.44094e-09,2.16472e-10,7.04056e-18,5.34474e-35,0.0,7.81937e-16,1.71422e-16,7.48728e-13,3.82904e-13,1.05461e-12,2.84904e-07,2.80321e-09,3.30197e-10,3.25596e-20,1.67578e-27,1.35436e-12,0.0686641,5.02791e-29,0.0,1.67254e-22,0.0,5.20008e-18,0.0,6.74335e-21,0.0,1.60814e-10,0.0,1.82522e-32
686,0.0,0.0,7.33551e-29,0.0,0.0,1.28308e-09,3.51861e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88771e-34,0.0,1.70446e-32,0.0,0.0,0.0,0.0,2.32991e-10,0.0,0.0,0.0,0.0,1.82845e-33,1.34023e-15,0.0,8.50955e-26,2.5062e-29,0.0,0.0,1.75118e-26,6.87234e-36,4.34926e-33,0.0,0.0,0.0,0.0,0.0,1.34275e-09,1.10578e-17,1.8496e-10,0.0,1.55879e-21,0.0,0.0,0.0,1.63526e-13,1.50936e-26,2.6985e-18,1.55224e-33,0.0,5.74112e-38,9.30326e-05,6.02592e-11,6.2179e-22,1.87064e-05,1.7223e-31,0.0,5.78142e-27,0.851018,0.0,0.0,0.0110504,2.57758e-08,7.48253e-23,1.38864e-08,2.00848e-13,0.0527672,8.58479e-22,6.19565e-13,0.0,0.0,2.73468e-30,2.9918e-05,0.0788965,0.0,7.2696e-08,8.90327e-07,0.00612523,1.00288e-08,0.0,0.0,9.26704e-10,8.19542e-14,1.13247e-14,0.0,0.0,0.0,8.23155e-26,0.0,0.0,0.0,8.97241e-16,0.0,0.0
687,0.0,0.0,0.0,1.14361e-21,0.0,0.0,6.28616e-07,1.81201e-08,0.000130028,0.0,1.71795e-23,3.38461e-09,0.000190194,0.985423,0.000854025,4.22827e-38,2.53336e-31,0.00245115,0.0,1.67519e-09,1.26178e-36,0.0,1.03877e-21,0.0,0.0,0.0,3.46899e-15,0.0,0.0,1.39076e-27,0.0,9.64676e-31,1.51068e-30,2.37457e-30,0.0,0.0,5.65278e-18,0.0,0.0,0.0,0.0,8.23547e-23,0.0,3.97171e-25,5.04541e-21,2.52804e-15,1.09647e-16,0.00016678,2.86299e-21,6.90127e-33,3.59188e-12,2.01641e-19,1.86007e-08,0.000684785,0.0,1.12754e-09,2.38887e-32,1.74789e-10,4.30608e-07,7.06352e-28,1.14469e-17,0.0,4.87501e-27,0.0,2.98555e-27,0.0,3.51088e-36,0.0,0.0,4.21799e-26,5.38733e-38,1.29959e-27,0.0,0.0,9.42834e-36,0.0,0.0,7.04323e-21,2.11899e-25,0.000211749,1.99236e-12,2.09885e-25,1.21257e-32,1.85134e-13,1.69958e-06,0.0,5.96159e-17,3.3649e-35,0.0,0.0,0.0,0.0,6.17765e-19,8.27612e-08,0.00988562,1.07159e-16,1.41796e-25,0.0,1.80165e-24
688,0.0,0.0,3.1981e-09,2.13429e-21,0.0,7.62184e-08,6.70513e-12,2.96972e-33,0.0,0.0,8.79426e-31,0.0,0.0,0.0,0.0,0.172281,0.0,3.02719e-29,0.0,0.0,0.0,1.53293e-22,0.629827,0.0,4.03871e-28,9.75594e-19,4.88228e-35,0.0,0.00161879,2.01649e-10,2.10473e-05,3.76694e-06,5.13832e-16,9.42129e-09,3.99263e-07,7.24938e-24,0.00225909,2.62944e-29,1.82579e-35,1.44647e-16,1.20227e-06,0.0,3.85317e-10,2.86511e-20,3.96208e-26,1.79628e-05,4.62659e-10,0.0,0.0,0.0,3.44037e-05,1.3212e-16,7.88038e-11,2.33857e-16,4.89468e-36,1.19581e-08,1.47935e-06,1.45952e-21,4.30054e-24,0.0956394,3.301e-38,0.0,2.35764e-33,1.04294e-14,1.33849e-27,7.38295e-36,6.41297e-16,6.9496e-05,2.42696e-18,8.1543e-10,0.00249196,3.57309e-06,3.8464e-09,8.39027e-21,0.0,0.0,3.65539e-24,1.96582e-14,1.70211e-06,8.58204e-20,1.90267e-07,1.80961e-07,0.000298229,1.17673e-08,2.14906e-34,0.0,7.93809e-13,0.0954287,6.6649e-31,0.0,1.62604e-36,0.0,3.86471e-24,0.0,9.71555e-32,0.0,1.74453e-14,0.0,0.0
690,9.25775e-37,9.78456e-28,3.32606e-10,6.59555e-05,0.0,5.52655e-14,2.32848e-11,3.6234e-15,4.9391e-17,0.0,1.51477e-13,0.0,1.252e-12,1.39766e-23,0.0,3.02188e-08,2.08972e-29,2.00632e-21,0.0,3.87548e-18,6.382e-30,1.37169e-14,2.77501e-05,1.3312e-20,5.0989e-16,2.70062e-10,1.38289e-11,3.08136e-35,3.01797e-05,0.143872,7.05058e-06,0.0864023,0.20002,0.00148788,5.859e-07,2.18865e-25,0.38861,2.58882e-06,2.37846e-08,2.94744e-07,4.57727e-06,6.00329e-34,4.91694e-16,1.73537e-13,1.36185e-24,1.69431e-06,0.000466012,2.32904e-33,0.0,0.0,2.06476e-05,8.35233e-07,1.19282e-06,6.23598e-07,8.40884e-18,0.178721,9.79058e-10,1.49993e-21,3.25081e-17,5.81536e-11,1.0858e-25,5.68912e-38,3.48622e-22,6.02812e-25,5.03919e-10,6.89968e-15,6.92068e-21,6.07635e-15,7.7958e-12,7.07597e-09,1.58691e-05,2.21851e-11,2.99968e-18,7.83873e-20,5.6985e-26,4.62116e-35,4.95517e-20,1.17734e-15,8.03516e-15,0.00019833,1.72546e-11,5.27294e-08,8.44098e-13,1.67545e-08,8.01554e-07,8.67649e-18,1.09595e-10,4.14266e-05,1.93955e-34,0.0,1.24525e-20,0.0,3.05744e-13,2.24953e-26,1.35553e-08,0.0,2.65998e-09,0.0,6.49059e-14
691,0.0,0.0,4.3258e-26,0.0,0.0,3.00507e-08,2.68218e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05655e-31,0.0,4.29536e-34,0.0,0.0,0.0,0.0,1.2767e-09,0.0,0.0,0.0,0.0,1.88985e-34,5.0242e-14,0.0,2.05317e-23,1.06962e-27,0.0,0.0,4.61045e-24,5.92454e-33,1.30217e-31,0.0,0.0,0.0,0.0,0.0,2.55986e-08,3.59524e-18,4.60256e-12,1.99233e-37,2.85321e-21,0.0,0.0,0.0,1.99311e-13,1.65986e-26,1.20273e-18,7.63724e-34,0.0,4.2879e-37,0.000253119,1.37131e-12,2.15594e-23,8.84004e-05,2.71595e-33,0.0,4.10149e-28,0.835597,0.0,0.0,0.00462818,5.03223e-07,2.72605e-22,1.58515e-08,5.23102e-12,0.0679014,2.51863e-19,7.56988e-13,0.0,0.0,1.11952e-28,4.89689e-06,0.0702696,0.0,2.82682e-08,1.2533e-06,0.0212552,3.9285e-09,0.0,0.0,2.46392e-10,2.29708e-12,2.33506e-14,0.0,0.0,0.0,1.59349e-26,0.0,0.0,0.0,8.38752e-16,0.0,0.0
